代码,名称,备注
300829,金丹科技,国内乳酸行业龙头                      
930,中粮科技,以燃料乙醇、淀粉、柠檬酸为主导产品的农产品深加工企业    
600844,丹化科技,国内较早开展以褐煤为原料生产乙二醇的高新技术企业      
301090,华润材料,中国华润旗下，聚酯瓶片产能全球前五、中国前三        
301216,万凯新材,瓶级PET产能国内前二，技术专利和工艺水平领先       
603033,三维股份,全国唯一一家输送带及V带产销量连续多年排名行业前十的企业  
601088,中国神华,中国最大的综合性能源上市企业，煤炭生产销售、发电、运输、煤化
600997,开滦股份,主营煤炭开采和原煤洗选加工的企业              
300402,宝色股份,国内特种材料品种最全、应用最广的非标特材装备行业优势企业  
600111,北方稀土,北方稀土业务布局大而全，为全球稀土产业链龙头集团企业。   
831,中国稀土,依托中国稀土集团，深耕稀土行业。              
600259,广晟有色,中重稀土龙头盈利加速释放，稀土资源丰富提供业绩持续性。   
600193,*ST创兴,主营业务实现了向建筑装饰行业转型，进入快速的发展轨道    
600392,盛和资源,公司拥有四川和江西两处稀土冶炼分离基地，约1.5万吨的稀土冶
970,中科三环,稀土永磁行业前列，技术不断突破，产能持续提升，应用领域持续扩
300224,正海磁材,深耕稀土永磁，钕铁硼产能18000吨，产能扩充进入又一轮快车
300748,金力永磁,专业高性能钕铁硼永磁材料高新技术企业            
600366,宁波韵升,宁波韵升是国内少数掌握稀土永磁材料全套装备制造的企业之一，在
795,英洛华,国内领先的磁性材料生产商                  
688077,大地熊,业内知名的烧结钕铁硼永磁材料生产制造企业之一        
969,安泰科技,稀土永磁优质企业，同时布局多种新材料，打造十四五材料领域综合
2645,华宏科技,公司是稀土回收、废钢加工两大再生资源细分领域龙头企业。   
600281,华阳新材,国家“氨氧化制硝酸用铂催化剂”行业标准的制定者       
300127,银河磁体,全球粘结钕铁硼磁体产销规模最大的企业            
2056,横店东磁,永磁铁氧体和软磁铁氧体的产量居全国第一           
301141,中科磁业,国内少数具备万吨级高性能永磁铁氧体磁体生产能力的企业之一  
600980,北矿科技,国内最早从事铁氧体磁性材料开发和生产的单位之一       
600019,宝钢股份,我国最大、最现代化的钢铁联合企业，世界级钢铁联合企业    
959,首钢股份,推进以汽车板、电工钢、镀锡板等为重点的高端产品开发     
603191,望变电气,取向硅钢民营龙头，变压器全产业链覆盖。           
600330,天通股份,拥有蓝宝石生长-初加工-深加工全套设备及工艺能力，尤其在蓝宝
600398,海澜之家,国内男装龙头企业，旗下海澜之家品牌已连续七年取得男装市场占有
600177,雅戈尔,国内男装领域领军企业，业务涵盖服装、地产和投资。      
2154,报喜鸟,多品牌战略初见成效，男装行业集中度持续走高，产线布局带来增长
2029,七匹狼,服装服饰产品及服装原辅材料的研发设计、制造及销售      
600400,红豆股份,红豆男装是中国名牌产品                   
601566,九牧王,中国男裤行业的龙头企业，连续多年市占率第一，品牌覆盖多个核心
603877,太平鸟,聚焦时尚青年群体的品牌服饰生产商、零售商          
2563,森马服饰,公司拥有我国第二大休闲服饰品牌和我国第一大儿童服饰品牌   
2269,美邦服饰,致力于品牌建设与推广、营销网络建设和供应链管理的服装企业  
1234,泰慕士,拥有在行业内具备领先优势的纵向一体化针织服装产业链     
603518,锦泓集团,公司主要业务为中高档服装的设计研发、生产制造、品牌营销及终端
603587,地素时尚,国内中高端女装头部企业，旗下总共有四个知名服装品牌。    
603808,歌力思,多品牌运营先行者，中高端女装服饰龙头。           
3016,欣贺股份,高端女装优秀运营者，自营渠道优势明显。           
603839,安正时尚,中高档品牌时装的自主研发、生产、销售及品牌管理       
2612,朗姿股份,医美连锁机构龙头，时尚女装业务的行业龙头，聚焦时尚女装、医疗
301088,戎美股份,通过公司核心门店“戎美高端女装”，公司已在淘宝平台上形成了影
603196,日播时尚,中国原创性都市女装品牌的引领者，专注于中高端时尚女装领域。 
603511,爱慕股份,国内中高端内衣龙头公司，发展稳健，拥有爱慕、爱慕先生、爱慕儿
2763,汇洁股份,专业从事内衣人体工学研究、工艺技术研究，拥有八个主品牌   
600137,浪莎股份,国内纺织品行业中拥有较高的知名度，中国驰名商标       
603958,哈森股份,中高端皮鞋的品牌运营﹑产品设计、生产和销售，中国真皮领先鞋 
301276,嘉曼服饰,中高端童装运营企业                     
2875,安奈儿,国内童装龙头企业，主营中高端童装业务的自有品牌服装企业，旗下
2762,*ST金比,母婴行业的知名企业，布局“母婴产品+医疗、医美服务”领域，打
300901,中胤时尚,在量贩式独立设计市场具备先发领先地位            
300840,酷特智能,被工信部、中国互联网协会指定为工业大数据与智能制造的学习、培
2486,嘉麟杰,户外专业运动市场的功能性面料领域奠定了稳固的行业地位    
600689,上海三毛,从事进出口贸易、安防服务及园区物业租赁管理的商业综合类公司 
2356,赫美集团,电子式电能计量仪表研发、制造的专业制造商          
603665,康隆达,传统劳保手套厂商转型，2021年切入锂资源赛道，矿冶一体化布
603001,奥康国际,皮鞋行业龙头企业。中国最大的民营制鞋企业之一。       
603116,红蜻蜓,以红蜻蜓品牌为主的时尚鞋服企业，中国驰名商标        
300591,万里马,国内较具影响力和认知度的皮具民族品牌之一          
2674,兴业科技,制革工业龙头企业，鞋面革市场占有率多年居国内第一，主营天然牛
2494,华斯股份,国内裘皮行业的领先企业，构建了毛皮交易市场、毛皮精深加工、服
2293,罗莱生活,渠道拓展叠加产能提升，家纺龙头高质量增长可期        
2327,富安娜,中国领先的家居用品公司，公司主要从事床上用品及家居生活类产品
603365,水星家纺,家纺龙头线上线下齐发力，与上游原材料企业战略合作控制成本  
2397,梦洁股份,从事家纺生产的企业，中国家纺行业居于前列          
605003,众望布艺,家居装饰面料龙头制造商（主要应用于下游沙发领域），与龙头家具
605138,盛泰集团,全球一体化成衣巨头。                    
3041,真爱美家,公司已在国内外毛毯市场具备较强的竞争力和品牌知名度     
301336,趣睡科技,专注自有品牌的互联网家居零售商，小米生态链企业之一     
2083,孚日股份,主业稳健，依托自身优势切入高潜赛道。            
600987,航民股份,纺织印染等主营业务的各项经济技术指标在同行业中处于领先水平 
605055,迎丰股份,公司整体技术水平和产品开发能力居印染行业前列        
605189,富春染织,色纱行业龙头，持续进行年产3万吨筒子纱项目，产能扩充提振业绩
600448,华纺股份,中国规模最大综合纺织印染企业之一              
2042,华孚时尚,色纺纱数智化先行者，产业链再延伸空间阔           
601339,百隆东方,国内最早进入色纺纱行业的企业之一              
300727,润禾材料,主营纺化助剂和改性硅油等有机硅深加工及二次加工产品。    
2394,联发股份,公司利用资源整合已逐步形成上下游一体化的产业布局，公司色织布
2404,嘉欣丝绸,我国最大的丝绸产品生产和销售企业之一，持续关注已投的芯片项目
301066,万事利,“万事利”自有品牌为核心的丝绸文化创意品（丝巾、组合套装等）
726,鲁泰A,成衣等产品70%左右销往美国、欧盟、日本等60多个国家和地区
850,华茂股份,智能制造风华正茂，申洲战投强强联手。            
158,常山北明,新型智慧城市的专家，我国智慧城市建设领域领先的解决方案提供商
2144,宏达高科,公司主要业务集中于面料织造和医疗器械两大领域。在汽车内饰面料
603073,彩蝶实业,主营涤纶面料、无缝成衣等，外销为主             
605180,华生科技,公司为拉丝气垫材料、充气游艇材料领域的先行者，是国内较早进入
600156,华升股份,国内外知名企业的麻纱、面料及服装家纺的供应商，湖南省名牌产品
2193,如意集团,产品主要为精纺呢绒面料及西装，具有完整的产业链+抗菌抗病毒可
2098,浔兴股份,国内规模最大、品种最多、规格最齐全的拉链制造企业，拥有拉链业
603025,大豪科技,北京国资委旗下，国内缝制、针织设备电控领域龙头       
