时间	代码	名称	评级	标题
2025-05-07	601699	潞安环能	增持	煤价下行至底部区间，静待耗煤旺季拐点来临
2025-05-07	600966	博汇纸业		产销稳健增长，盈利能力环比改善
2025-05-07	688526	科前生物	买入	行业竞争拖累24年表现，25Q1复苏明显
2025-05-07	301236	软通动力	买入	收入持续向好，积极布局AI及机器人领域
2025-05-07	001283	豪鹏科技	增持	年报业绩符合预期，积极开拓新领域
2025-05-07	600886	国投电力	买入	25年Q1水电表现稳健，盈利韧性足
2025-05-07	300124	汇川技术	买入	2024年报及2025年一季报点评：2025Q1业绩同比高增，AI+机器人助迎新增长点
2025-05-07	000858	五粮液	买入	公司事件点评报告：Q1略超预期，期待渠道改革成效
2025-05-07	300973	立高食品	买入	立高食品：新品表现亮眼，经营积极向好
2025-05-07	600690	海尔智家	买入	海尔智家：2025Q1业绩双位数增长，卡萨帝高端+全球化业务优秀
2025-05-07	300035	中科电气	买入	负极出货同比高增，盈利能力企稳向好
2025-05-07	300294	博雅生物	买入	点评报告：采浆量稳健增长，在研管线不断丰富
2025-05-07	003021	兆威机电	增持	2024年营收/归母净利润稳健增长，汽车电子与灵巧手是未来主要增长点
2025-05-07	000725	京东方A	增持	1Q25营收利润同比增长，毛利率同环比提升
2025-05-07	603501	韦尔股份	买入	2025年一季报点评：1Q25收入创同期历史新高，汽车电子成长可期
2025-05-07	300634	彩讯股份	买入	营收稳健增长，深度布局AI领域未来可期
2025-05-07	603678	火炬电子	买入	公司事件点评报告：电容销售逆势增长，特种高性能新材料空间广阔
2025-05-07	002493	荣盛石化	买入	公司简评报告：炼化边际改善，大化工平台深化
2025-05-07	002345	潮宏基	买入	2024年年报及2025年一季报点评：25Q1营收净利增速亮眼，差异化品类驱动成长
2025-05-07	600546	山煤国际	增持	煤炭生产毛利率维持高位，分红率60%达预期
2025-05-07	600233	圆通速递	买入	行业地位稳固，份额保持提升
2025-05-07	600143	金发科技	买入	公司事件点评报告：改性塑料产销高增，产业链整合稳固龙头地位
2025-05-07	688665	四方光电	增持	连续两季度业绩高速增长，各业务板块持续推进未来可期
2025-05-07	000552	甘肃能化	买入	公司2024年报&2025年一季报点评报告：煤炭量价齐跌拖累业绩，关注煤电化成长性
2025-05-07	605050	福然德	买入	2025年一季报点评：深耕汽车材料轻量化，市场份额持续增长
2025-05-07	002739	万达电影	增持	年报点评：2025Q1业绩高增，关注暑期档影市需求
2025-05-07	600519	贵州茅台	持有	2025Q1业绩稳健，优化考核激发经销商积极性
2025-05-07	688271	联影医疗	增持	国内招投标回暖，海外业务加速拓展
2025-05-07	688608	恒玄科技	买入	24年报及25Q1季报点评：25Q1营收创历史新高，端侧AI有望助力公司持续高成长
2025-05-07	603380	易德龙	增持	“就近交付”战略显效，精细化+全球化驱动高速增长
2025-05-07	600702	舍得酒业	买入	公司事件点评报告：业绩表现承压，期待弹性恢复
2025-05-07	600754	锦江酒店	买入	2024年报及2025一季报点评：业绩持续承压，关注整合改革效果
2025-05-07	603719	良品铺子		全渠道协同布局，期待盈利修复
2025-05-07	603296	华勤技术	增持	全球领先的智能硬件ODM企业，多业务布局展现强劲增长
2025-05-07	603899	晨光股份	买入	积极推进IP、出海业务发展，经营改善可期
2025-05-07	301080	百普赛斯	买入	2024年报&2025年一季报点评：24Q4拐点已过，营收利润逐季同环比提升
2025-05-07	603661	恒林股份		恒林股份：外部影响减弱，跨境电商&区域扩张贡献成长动能
2025-05-07	002273	水晶光电	增持	2024年净利润增长71.6%，消费电子、车载、AR/VR齐头并进
2025-05-07	600489	中金黄金	增持	财报点评：净利润大幅提升，纱岭金矿建设项目有序推进
2025-05-07	000333	美的集团	买入	2025年一季报点评：营收利润双高增，拟分拆安得智联H股上市
2025-05-07	688626	翔宇医疗	买入	2024年业绩短期承压，研发加码构筑长期优势
2025-05-07	603589	口子窖	买入	25Q1收入平稳增长，营销改革持续推进
2025-05-07	603233	大参林	买入	点评报告：2025Q1利润稳健，门店优化推动长期发展
2025-05-07	000425	徐工机械	买入	2024年报及2025年一季报点评：2025Q1业绩环比增长，经营质量提升明显
2025-05-07	603166	福达股份	买入	曲轴龙头，新能源+机器人打开全新增长曲线
2025-05-07	603270	金帝股份	买入	2025Q1业绩快速增长，轴承保持架和汽零业务双轮驱动
2025-05-07	301058	中粮科工	买入	24年稳步增长，25年开局亮眼
2025-05-07	301033	迈普医学	买入	公司新产品占比持续提高，第二成长曲线雏形已现
2025-05-07	601101	昊华能源	买入	公司2024年报&2025年一季报点评报告：Q1煤炭量价齐跌致业绩回落，关注成长性与高分红
2025-05-07	603788	宁波高发	增持	Q1业绩符合预期，费用率持续下降
2025-05-07	603355	莱克电气	买入	加强海外供应链布局，带动外销业务扩张
2025-05-07	601021	春秋航空	买入	2025年一季报点评：全空客机队民营航司，单机利润率先修复
2025-05-07	002567	唐人神	买入	25年Q1饲料业务好转，养殖成本仍有下降空间
2025-05-07	600186	莲花控股	增持	莲花控股：2024年完美收官，算力业务打开第二增长曲线
2025-05-07	002960	青鸟消防	买入	中小盘信息更新：短期业绩承压，工业与海外业务增长亮眼
2025-05-07	300915	海融科技	买入	公司事件点评报告：直营客户开拓顺利，关注产能释放进度
2025-05-07	601156	东航物流	增持	税费增长影响Q1业绩，关税政策变化带来短期扰动
2025-05-07	688234	天岳先进	增持	全球市占率持续提升，碳化硅大尺寸与光学应用多维扩展
2025-05-07	002847	盐津铺子	买入	公司简评报告：核心品类持续放量，多渠道快速发力
2025-05-07	000885	城发环境	买入	公司2024年年报及2025年一季报点评报告：环保收入占比提升，分红比例增加
2025-05-07	002837	英维克	增持	机房温控业务受益AI算力发展，加大投入为扩产做准备
2025-05-07	300364	中文在线	增持	海外业务持续扩张，关注后续发展及影片发布
2025-05-07	002831	裕同科技		裕同科技：增长延续稳健，全球布局完善
2025-05-07	600483	福能股份	买入	风况向好助增业绩，25年中期拟分红不低于10%
2025-05-07	000999	华润三九	增持	2024年年报点评：全年营收、利润双位数增长，战略性并购整合持续推进
2025-05-07	833394	民士达	增持	国内芳纶纸行业领军者，国产替代进程加速
2025-05-07	688127	蓝特光学	增持	2024年净利润增长22.6%，多样化产品布局带动持续增长
2025-05-07	601939	建设银行	买入	公司事件点评报告：规模稳步增长，资产质量改善
2025-05-07	603301	振德医疗	买入	24年业绩符合预期，海外收入增速稳健
2025-05-07	000426	兴业银锡	增持	收购宇邦矿业，白银储量再上台阶
2025-05-07	601900	南方传媒	买入	2024年年报点评：业绩迎来修复，对外传播与数字化均有突破
2025-05-07	002056	横店东磁	买入	磁材+新能源双轮驱动，差异化战略保障光伏盈利领先
2025-05-07	688116	天奈科技	买入	2024年及2025Q1业绩点评：碳纳米管导电剂龙头，单壁放量有望提升盈利能力
2025-05-07	600869	远东股份	增持	传统线缆业务有望边际改善，电池业务亏损有望改善，积极开拓Al业务
2025-05-07	600276	恒瑞医药	买入	2024年报点评：出海佳绩不断，BD收入稳定增厚业绩
2025-05-06	000507	珠海港	增持	业绩稳健，“双轮驱动”战略持续推进
2025-05-06	688114	华大智造	买入	2024年报&2025年一季报点评：国产替代自主可控，AI测序促进需求放量
2025-05-06	300972	万辰集团	买入	一季度利润超预期，规模效应持续兑现
2025-05-06	600584	长电科技	增持	点评报告：2024Q4营收规模超百亿，先进封装盈利能力有望提升
2025-05-06	300860	锋尚文化	增持	24年营收利润同减，期待文旅C端项目拓展
2025-05-06	603816	顾家家居		顾家家居：25Q1内外销共振向上，坚持变革、坚韧成长
2025-05-06	603369	今世缘	增持	今世缘：2024年稳健收官，2025年顺利实现开门红
2025-05-06	300760	迈瑞医疗		国际收入增长超21%，AI赋能加速高端突破
2025-05-06	688369	致远互联	买入	业绩短期承压，AI战略成效逐渐显现
2025-05-06	002003	伟星股份	买入	服装辅料头部企业，产能及产品布局夯实公司竞争优势
2025-05-06	603596	伯特利	买入	2025年一季报点评：毛利率或为阶段低点，看好智能底盘+全球化长期趋势
2025-05-06	688131	皓元医药	增持	公司季报点评：前端业务促使业绩增长，利润率延续改善状态
2025-05-06	600096	云天化	买入	一体化优势明显，具备高分红属性
2025-05-06	603203	快克智能	买入	业绩符合预期，3C设备稳步增长，半导体设备开启全新成长曲线
2025-05-06	600809	山西汾酒	买入	收入利润符合预期，25年有望稳健增长
2025-05-06	300087	荃银高科	增持	2024年报及2025一季报点评：毛利率下降，减值计提增加，公司盈利承压
2025-05-06	688029	南微医学	买入	24年业绩符合预期，海外收入高增
2025-05-06	600201	生物股份	增持	2024年报点评：行业竞争加剧，创新驱动厚积薄发
2025-05-06	002430	杭氧股份	买入	Q1利润开始回暖，看好气体+设备双线并进
2025-05-06	003000	劲仔食品	买入	大单品壁垒稳固，静待新渠道潜力释放
2025-05-06	873576	天力复合	增持	2024年报&2025一季报点评：需求放缓盈利有所承压，拓展核电等新领域贡献新增长点
2025-05-06	603505	金石资源	增持	锂业务拖累2024业绩，2025Q1氟化工利润改善明显
2025-05-06	600764	中国海防	增持	2024年报点评：稳增向好成长可期，深海科技新方向有望突破
2025-05-06	002734	利民股份	买入	公司事件点评报告：技术与战略并驾，多维布局静候春耕旺季
2025-05-06	603305	旭升集团	买入	2024年年报及2025年一季报业绩点评：连续两季盈利环比修复，全球化与新业务同步拓展
2025-05-06	600598	北大荒	买入	2025年一季报点评：经营韧性凸显，行业龙头地位稳固
2025-05-06	601669	中国电建	买入	2025年一季报点评：营收平稳增长，毛利率下行致盈利继续承压
2025-05-06	603212	赛伍技术	增持	2024年年报及25年一季报业绩点评：光伏材料盈利下滑，持续推进产品结构优化
2025-05-06	600887	伊利股份	买入	24年商誉减值影响利润，25Q1利润超预期
2025-05-06	600160	巨化股份	买入	巨化股份2024年年报及2025年一季报点评：制冷剂量价齐升，业绩大幅增长
2025-05-06	603883	老百姓	买入	2024年年报及2025年一季报点评：2024年火炬项目提利显成效，扩张持续深耕优势市场
2025-05-06	836699	海达尔	增持	2025Q1稳增长延续发展势头，服务器等领域高景气利好滑轨国产替代
2025-05-06	300661	圣邦股份	增持	内生外延同发展，公司产品种类和数量不断增加
2025-05-06	603299	苏盐井神	买入	公司事件点评报告：利润同比增长，搬迁项目竣工实现盐包装一体化布局
2025-05-06	688332	中科蓝讯	买入	2024年年报及2025年一季报点评：深耕研发拓品牌客户，开启WiFi/视频芯片新篇章
2025-05-06	600438	通威股份	增持	持续推动降本和技术研发以应对行业低谷
2025-05-06	301257	普蕊斯	增持	利润端阶段性承压，行业呈现初步复苏迹象
2025-05-06	002432	九安医疗	买入	2024及2025Q1业绩点评：品牌渠道优势显著，慢病O+O有望打开第二增长曲线
2025-05-06	605377	华旺科技		盈利阶段性筑底，高分红重视股东回报
2025-05-06	603733	仙鹤股份	增持	营收表现亮眼，产能释放打开成长空间
2025-05-06	603341	龙旗科技	增持	2024年营收大幅增长，“1+2+X”战略指引发展方向
2025-05-06	601390	中国中铁	买入	2025年一季报点评：营收利润继续承压，海外新签订单持续亮眼
2025-05-06	301128	强瑞技术	买入	公司事件点评报告：业绩表现抢眼，新业务增长强劲
2025-05-06	000997	新大陆	买入	公司动态报告：打造AI与跨境支付的“新大陆”
2025-05-06	600363	联创光电	买入	公司事件点评报告：业绩符合预期，激光+超导静待放量
