时间	代码	名称	评级	标题
2025-10-31	002821	凯莱英	买入	凯莱英2025年三季度报点评：新兴业务维持高增长，长期发展趋势不改
2025-10-31	601881	中国银河	买入	业绩超预期，高基数下投资收益继续高增
2025-10-31	600276	恒瑞医药	买入	恒瑞医药2025年三季报业绩点评：业绩保持稳定增长，创新兑现&国际化加速
2025-10-31	688281	华秦科技	买入	华秦科技点评报告：Q3环比好转，在手订单充足
2025-10-31	920403	康农种业	增持	2025Q3末合同负债同比+65%，Q3客户集中退货致使营收和利润承压
2025-10-31	600483	福能股份	买入	Q3业绩符合预期 存量项目机制电量100%
2025-10-31	002946	新乳业	买入	2025年三季报业绩点评：低温业务持续高增，盈利能力稳健提升
2025-10-31	600233	圆通速递	增持	反内卷带动三季度利润修复，四季度业绩弹性可期
2025-10-31	600893	航发动力	买入	2025年三季报点评：3Q25营收同比增长19%；存货和合同负债增长较多
2025-10-31	600612	老凤祥		3Q25收入增速环比提升，净增门店与高端化布局稳步推进
2025-10-31	603180	金牌家居	买入	业绩短期承压，看好长期战略定力
2025-10-31	600690	海尔智家	买入	国内空调产业链提效，海外多点开花
2025-10-31	601595	上海电影	增持	“小妖怪”驱动业绩强劲增长，关注AI+IP布局
2025-10-31	600489	中金黄金	买入	2025年三季报点评：主力矿山停产影响公司Q3业绩
2025-10-31	601233	桐昆股份	买入	公司简评报告：长丝行业暂承压，PTA反内卷有望受益
2025-10-31	601688	华泰证券	买入	2025年三季报点评：经纪与信用业务收入高增，高基数影响或逐步淡化
2025-10-31	600298	安琪酵母	买入	Q3毛利率显著改善，短期费用波动不改盈利向上
2025-10-31	601965	中国汽研	买入	2025年三季报业绩点评：Q3业绩稳健，产能先发布局迎L2强检催化
2025-10-31	000682	东方电子	买入	电网数智化设备领先者，受益于新型电力系统改造
2025-10-31	920640	富士达	增持	防务业务增长驱动业绩持续修复，量子技术、仪器装备等新领域潜力可期
2025-10-31	601933	永辉超市	买入	关店动作接近结束，调改店占比即将过半
2025-10-31	603099	长白山	买入	公司信息更新报告：2025Q3暑期客流复苏强劲，Q4交通改善蓄力新一轮冰雪季
2025-10-31	603885	吉祥航空	增持	2025年三季报点评：航线收益品质优化，静待盈利回升
2025-10-31	002436	兴森科技	买入	公司信息更新报告：2025Q3利润同环比均高增，BT载板迎来强势增长期
2025-10-31	688049	炬芯科技	买入	2025年三季报点评：单季度业绩创新高，紧跟端侧AI化趋势浪潮
2025-10-31	000776	广发证券	买入	经纪、投资业务增长强劲
2025-10-31	603809	豪能股份	买入	系列点评五：25Q3营收快速增长 机器人核心部件批量供货
2025-10-31	301196	唯科科技	买入	公司信息更新报告：Q3业绩符合预期，机器人+MPO业务助推公司持续成长
2025-10-31	300638	广和通	买入	公司信息更新报告：加大产业生态合作，机器人+AI玩具业务蓄势待发
2025-10-31	002468	申通快递	买入	三季度量价齐升，业绩同比延续强势
2025-10-31	002701	奥瑞金	买入	行业竞争格局优化，盈利能力有望提升
2025-10-31	601377	兴业证券	增持	投资反转，蓄势待发
2025-10-31	600989	宝丰能源	买入	产能释放驱动业绩增长，在建项目稳步推进
2025-10-31	002459	晶澳科技	买入	亏损环比持稳，经营现金流持续正流入
2025-10-31	600649	城投控股	买入	公司信息更新报告：结转高增助力业绩扭亏，首次股份回购已实施
2025-10-31	000538	云南白药	买入	云南白药2025三季报业绩点评：业绩整体表现稳健，医药工业维持正增长
2025-10-31	601598	中国外运	买入	2025年三季报点评：路凯股权出售已完成交割，中美关系阶段性缓和公司Q4经营有望改善
2025-10-31	000893	亚钾国际	买入	25Q3盈利稳中有增，静待新产能投放
2025-10-31	300866	安克创新	买入	安克创新：2025Q3业绩持续快增，推新和市场开拓助推收入增长
2025-10-31	002916	深南电路	买入	2025年三季报点评：Q3业绩持续创新高，新增产能陆续释放
2025-10-31	002352	顺丰控股	买入	2025年三季报点评：Q3盈利短期波动，积极回购彰显信心
2025-10-31	600150	中国船舶	买入	“两船”并表完成，业绩有望持续提升
2025-10-31	600985	淮北矿业	买入	2025年三季报点评：煤炭量价双降业绩受损，Q4有望环比改善
2025-10-31	003816	中国广核	买入	Q3业绩低于预期 广东变动成本补偿取消
2025-10-31	600348	华阳股份	买入	公司信息更新报告：Q3业绩环比改善显著，关注煤矿成长及高分红潜力
2025-10-31	002154	报喜鸟	增持	收入企稳，经营质量仍待改善
2025-10-31	605098	行动教育	买入	公司信息更新报告：Q3业绩回暖，“百校计划+AI”驱动长期成长
2025-10-31	600661	昂立教育	增持	2025年三季报点评：沪上教培龙头发力，业绩释放明显提速
2025-10-31	600188	兖矿能源	买入	2025年三季度点评：煤炭量增控本显韧性，非煤盈利环比扩张
2025-10-31	688375	国博电子	买入	2025年三季报点评：3Q25营收同比小幅下滑；功放芯片量产交付超百万只
2025-10-31	300662	科锐国际	买入	2025年三季报点评：招聘市场需求回暖，科锐毛利率降幅收窄
2025-10-31	601021	春秋航空	买入	2025年三季报点评：客座率高位、票价承压，业绩有望稳增
2025-10-31	600426	华鲁恒升	买入	公司信息更新报告：Q3业绩超预期，看好公司周期底部成长
2025-10-31	601886	江河集团	买入	Q3业绩保持韧性，高股息属性凸显
2025-10-31	601991	大唐发电	买入	大唐发电2025年三季报点评：资产减值前置，三季度业绩仍高增长
2025-10-31	600256	广汇能源	买入	煤价下行业绩承压，Q4旺季盈利改善可期
2025-10-31	301291	明阳电气	买入	2025年三季报点评：Q3业绩短暂承压，静待新增长点起量
2025-10-31	688223	晶科能源	买入	盈利显著改善，储能逐步进入放量期
2025-10-31	300945	曼卡龙	增持	曼卡龙25Q3收入高增，品牌力持续向上
2025-10-31	600026	中远海能	增持	2025年三季度报告点评：Q3归母净利润+4.37%，9月运价上涨提振业绩预期
2025-10-31	601816	京沪高铁	买入	铁路客运市场向好 Q3业绩同比增长
2025-10-31	000100	TCL科技	买入	核心业务多点突破，新兴领域全面开花
2025-10-31	603305	旭升集团	买入	系列点评六：转债强赎轻装上阵 机器人布局加速
2025-10-31	000935	四川双马	买入	投资收益表现亮眼，前三季度业绩同比双位数增长
2025-10-31	603477	巨星农牧	增持	生猪出栏保持增长，养殖成本继续挖潜
2025-10-31	002624	完美世界	增持	三季度业绩持续回升，未来异环等重点新游值得关注
2025-10-31	688692	达梦数据	买入	收入持续高增，盈利能力大幅改善
2025-10-31	002452	长高电新	买入	业绩超预期，看好新产品的持续开拓和华网业务的进一步减亏
2025-10-31	601888	中国中免	买入	海南经营触底，市内政策优化有望贡献增量
2025-10-31	600938	中国海油	买入	2025年三季报点评：业绩稳健，持续上产
2025-10-31	688331	荣昌生物	买入	财务状况改善显著，IO+ADC临床开发加速
2025-10-31	688557	兰剑智能	买入	收入利润高增，布局具身智能和全球化
2025-10-31	003033	征和工业	买入	公司事件点评报告：业绩稳健增长，布局灵巧手微链技术
2025-10-31	601231	环旭电子	买入	拓展客户范围，推进创新业务
2025-10-31	688221	前沿生物	买入	公司信息更新报告：补体管线研发稳步推进，FB7011双靶点头对头优效
2025-10-31	000791	甘肃能源	买入	常乐机组投产+电价基本盘稳定助力业绩优异表现，新能源在建+潜在注入带来持续增量
2025-10-31	600967	内蒙一机	增持	三季度利润率提升，无人化及军贸驱动增长
2025-10-31	301200	大族数控	买入	卡位AI高端制造，业绩亮眼超预期
2025-10-31	601336	新华保险	买入	Q3单季利润同比+88%表现优异
2025-10-31	002212	天融信		项目进度影响业绩，持续推进“安全+智算”战略
2025-10-31	300308	中际旭创	买入	公司信息更新报告：业绩持续亮眼，高速光模块出货量提升
2025-10-31	000568	泸州老窖	增持	2025Q3收入及净利润延续下滑，预计中档酒产品表现较好
2025-10-31	002637	赞宇科技	买入	受益于棕榈油大周期修复，25Q3业绩大幅改善
2025-10-31	002463	沪电股份	买入	2025年三季度报告点评：经营稳健，产能扩张推进
2025-10-31	603008	喜临门	买入	渠道整合提速，智能睡眠引领行业
2025-10-31	002156	通富微电	买入	2025年三季报点评：Q3维持高增长，持续强化高端先进封装布局
2025-10-31	688550	瑞联新材	买入	公司信息更新报告：Q3业绩同比延续高增，显示材料发展平稳，医药与电子材料板块营收高增长
2025-10-31	601898	中煤能源	买入	Q3价升本降量稳，业绩显著改善关注提分红潜力
2025-10-31	300910	瑞丰新材	增持	公司点评报告：三季度业绩环比增长，拟在沙特建立生产基地拓展海外业务
2025-10-31	002100	天康生物	买入	公司信息更新报告：饲料业务量利齐增，生猪养殖降本增效并购扩张
2025-10-31	002003	伟星股份	买入	2025Q3公司收入、业绩增速均实现转正
2025-10-31	300383	光环新网	买入	数据中心稳步建设，云计算生态布局提速
2025-10-31	688536	思瑞浦	买入	2025年三季报点评：三季度延续收入高增，盈利能力持续改善
2025-10-31	000603	盛达资源	增持	三季度归母净利润同增116%，四川金矿开始试产
2025-10-31	601128	常熟银行	买入	2025年三季报点评：信贷投放边际改善，息差降幅收窄
2025-10-31	002517	恺英网络	买入	传奇盒子驱动业绩高增，新游储备及AI布局稳步推进
2025-10-31	301548	崇德科技	增持	崇德科技2025年第三季度报告点评：业绩稳健增长，看好公司后续发展
2025-10-31	601601	中国太保	买入	中国太保2025年3季报点评：个险新单增速逐季改善，分红险占比持续提升
2025-10-31	002859	洁美科技	买入	2025年三季报点评：Q3营收创新高，整合资源加速扩张
2025-10-31	600123	兰花科创	增持	2025年三季报点评：25Q3业绩承压，煤炭盈利能力环比改善
2025-10-31	002266	浙富控股	增持	业绩不及预期，看好抽蓄和核电行业的景气提升
2025-10-31	000951	中国重汽	买入	系列点评六：25Q3业绩符合预期 政策驱动需求增长
2025-10-31	002142	宁波银行	买入	公司简评报告：中间业务收入大幅改善，风险放缓迹象明显
2025-10-31	002244	滨江集团	买入	公司信息更新报告：三季度业绩稳健增长，拿地聚焦杭州大本营
2025-10-31	002371	北方华创	买入	2025年三季报点评：Q3业绩创历史单季新高，半导体设备龙头行稳致远
2025-10-31	600958	东方证券	增持	转型渐入佳境
2025-10-31	600176	中国巨石	增持	传统业务稳步修复，高端电子布是未来看点
2025-10-31	001914	招商积余	买入	2025年三季报点评：收入利润双位数增长，物管坚持多元布局
2025-10-31	300979	华利集团	买入	老客户订单波动，新工厂盈利改善
2025-10-31	688702	盛科通信	买入	三季度业绩亮眼，或持续受益于高端芯片放量
2025-10-31	600999	招商证券	增持	全线回暖，稳中求进
2025-10-31	002120	韵达股份	增持	三季度单票盈利企稳，反内卷有望继续助力业绩修复
2025-10-31	605319	无锡振华	买入	系列点评二：2025Q3业绩符合预期 电镀半导体双轮驱动
2025-10-31	300002	神州泰岳	增持	老游戏运营稳健，关注新游周期及AI产品落地表现
2025-10-31	688180	君实生物	买入	产品销售维持高增，JS207开展美国2/3期临床
2025-10-31	603916	苏博特	买入	Q3利润同比延续增长，基建工程领域订单持续开拓，看好公司后续业绩提升
2025-10-31	601857	中国石油	买入	油价中枢下移，油气龙头全产业链抗风险能力突出
2025-10-31	002600	领益智造	买入	公司信息更新报告：三季度业绩延续高增长，收并购持续拓展新业务
2025-10-31	600132	重庆啤酒	增持	三季度啤酒业务量减价升，销售费用投放有所增加
2025-10-31	301230	泓博医药	买入	Q3收入实现稳健增长，利润率同比明显改善
2025-10-31	601985	中国核电	买入	公司信息更新报告：核电主业经营稳健，新能源业务利润不及预期
2025-10-31	002897	意华股份	买入	受益于AI算力需求高景气，公司连接器业务增长显著
